nombre,descripcion,precio,stock,categoria
Monitor v5480,Lote tecnologico 5480,"929,75",57,Servicios
RAM v5481,Lote tecnologico 5481,"605,19",56,Licencias
SSD v5482,Lote tecnologico 5482,"228,77",166,Servicios
Teclado v5483,Lote tecnologico 5483,"846,17",48,Licencias
RAM v5484,Lote tecnologico 5484,"293,52",121,Servicios
Mouse v5485,Lote tecnologico 5485,522,176,Hardware
Mouse v5486,Lote tecnologico 5486,"677,55",191,Servicios
Teclado v5487,Lote tecnologico 5487,"1449,67",165,Software
Teclado v5488,Lote tecnologico 5488,"219,3",169,Licencias
Mouse v5489,Lote tecnologico 5489,"1297,94",114,Hardware
Monitor v5490,Lote tecnologico 5490,"615,91",140,Licencias
SSD v5491,Lote tecnologico 5491,"1414,7",138,Hardware
Laptop v5492,Lote tecnologico 5492,"172,16",107,Servicios
Laptop v5493,Lote tecnologico 5493,"816,98",166,Hardware
Laptop v5494,Lote tecnologico 5494,"489,53",99,Licencias
RAM v5495,Lote tecnologico 5495,"1025,94",114,Licencias
Monitor v5496,Lote tecnologico 5496,"1360,7",126,Servicios
Mouse v5497,Lote tecnologico 5497,"1275,23",141,Servicios
Monitor v5498,Lote tecnologico 5498,"1073,37",146,Hardware
Teclado v5499,Lote tecnologico 5499,"506,8",120,Hardware
Monitor v5500,Lote tecnologico 5500,"909,68",98,Hardware
RAM v5501,Lote tecnologico 5501,"1027,92",183,Hardware
Monitor v5502,Lote tecnologico 5502,"449,32",68,Servicios
Laptop v5503,Lote tecnologico 5503,"956,78",103,Hardware
Teclado v5504,Lote tecnologico 5504,"174,46",156,Licencias
Laptop v5505,Lote tecnologico 5505,"690,55",104,Hardware
Teclado v5506,Lote tecnologico 5506,"305,84",166,Licencias
SSD v5507,Lote tecnologico 5507,"929,69",121,Servicios
RAM v5508,Lote tecnologico 5508,"328,84",105,Servicios
Laptop v5509,Lote tecnologico 5509,"338,1",197,Hardware
SSD v5510,Lote tecnologico 5510,"1342,68",115,Hardware
Laptop v5511,Lote tecnologico 5511,"152,44",8,Servicios
Laptop v5512,Lote tecnologico 5512,"168,55",136,Hardware
Monitor v5513,Lote tecnologico 5513,"1088,8",20,Licencias
RAM v5514,Lote tecnologico 5514,"975,55",154,Servicios
RAM v5515,Lote tecnologico 5515,"788,9",48,Software
Monitor v5516,Lote tecnologico 5516,"181,89",131,Hardware
Monitor v5517,Lote tecnologico 5517,"1094,87",53,Licencias
Monitor v5518,Lote tecnologico 5518,"116,21",103,Servicios
Laptop v5519,Lote tecnologico 5519,"837,61",125,Software
Monitor v5520,Lote tecnologico 5520,"1086,27",60,Hardware
RAM v5521,Lote tecnologico 5521,"450,58",63,Software
Mouse v5522,Lote tecnologico 5522,"1175,93",90,Licencias
Monitor v5523,Lote tecnologico 5523,"764,4",47,Hardware
Mouse v5524,Lote tecnologico 5524,"662,22",190,Servicios
Mouse v5525,Lote tecnologico 5525,"1295,32",138,Hardware
RAM v5526,Lote tecnologico 5526,"590,76",196,Servicios
Mouse v5527,Lote tecnologico 5527,"1248,97",166,Hardware
Laptop v5528,Lote tecnologico 5528,"682,19",148,Servicios
Mouse v5529,Lote tecnologico 5529,"1330,35",125,Hardware
Monitor v5530,Lote tecnologico 5530,"1236,83",1,Hardware
SSD v5531,Lote tecnologico 5531,"299,88",20,Hardware
Monitor v5532,Lote tecnologico 5532,133,171,Servicios
Teclado v5533,Lote tecnologico 5533,"897,84",17,Software
SSD v5534,Lote tecnologico 5534,"767,97",72,Hardware
Monitor v5535,Lote tecnologico 5535,"888,13",21,Software
Monitor v5536,Lote tecnologico 5536,"116,38",122,Hardware
Monitor v5537,Lote tecnologico 5537,"749,57",43,Hardware
Laptop v5538,Lote tecnologico 5538,"165,8",99,Hardware
RAM v5539,Lote tecnologico 5539,"1382,79",60,Licencias
Mouse v5540,Lote tecnologico 5540,"815,75",164,Licencias
Teclado v5541,Lote tecnologico 5541,"456,75",76,Licencias
RAM v5542,Lote tecnologico 5542,"1297,56",14,Servicios
Monitor v5543,Lote tecnologico 5543,"1024,15",1,Hardware
SSD v5544,Lote tecnologico 5544,"1447,86",82,Hardware
Teclado v5545,Lote tecnologico 5545,"288,38",190,Software
SSD v5546,Lote tecnologico 5546,"560,25",77,Licencias
Laptop v5547,Lote tecnologico 5547,"343,06",79,Licencias
RAM v5548,Lote tecnologico 5548,"1081,36",111,Software
Mouse v5549,Lote tecnologico 5549,"602,4",74,Software
Monitor v5550,Lote tecnologico 5550,"747,3",34,Software
RAM v5551,Lote tecnologico 5551,"895,79",73,Software
Teclado v5552,Lote tecnologico 5552,"821,62",186,Software
Monitor v5553,Lote tecnologico 5553,"751,42",117,Licencias
SSD v5554,Lote tecnologico 5554,"798,84",132,Software
Monitor v5555,Lote tecnologico 5555,"1107,05",43,Hardware
SSD v5556,Lote tecnologico 5556,"524,38",165,Licencias
Laptop v5557,Lote tecnologico 5557,"85,19",190,Licencias
Laptop v5558,Lote tecnologico 5558,"602,02",48,Software
SSD v5559,Lote tecnologico 5559,"1158,32",49,Software
Mouse v5560,Lote tecnologico 5560,"726,21",44,Servicios
Mouse v5561,Lote tecnologico 5561,"789,5",26,Servicios
Teclado v5562,Lote tecnologico 5562,"1008,91",161,Hardware
SSD v5563,Lote tecnologico 5563,"1126,35",26,Hardware
RAM v5564,Lote tecnologico 5564,"276,37",62,Licencias
RAM v5565,Lote tecnologico 5565,"1385,8",99,Software
Teclado v5566,Lote tecnologico 5566,"205,97",93,Servicios
SSD v5567,Lote tecnologico 5567,"935,86",190,Hardware
Monitor v5568,Lote tecnologico 5568,"1002,44",174,Software
SSD v5569,Lote tecnologico 5569,"372,51",59,Licencias
Mouse v5570,Lote tecnologico 5570,"618,43",16,Licencias
Monitor v5571,Lote tecnologico 5571,"1065,97",133,Servicios
Mouse v5572,Lote tecnologico 5572,"571,95",144,Licencias
RAM v5573,Lote tecnologico 5573,"1092,56",122,Licencias
Laptop v5574,Lote tecnologico 5574,"432,01",57,Software
Teclado v5575,Lote tecnologico 5575,"716,55",110,Hardware
Monitor v5576,Lote tecnologico 5576,"221,32",30,Hardware
RAM v5577,Lote tecnologico 5577,"1407,52",119,Licencias
Laptop v5578,Lote tecnologico 5578,"197,73",135,Hardware
Laptop v5579,Lote tecnologico 5579,"90,19",74,Hardware
Laptop v5580,Lote tecnologico 5580,"179,03",160,Licencias
Laptop v5581,Lote tecnologico 5581,"548,77",52,Software
Mouse v5582,Lote tecnologico 5582,"163,32",124,Servicios
Mouse v5583,Lote tecnologico 5583,"575,51",71,Licencias
Teclado v5584,Lote tecnologico 5584,"997,18",47,Software
Teclado v5585,Lote tecnologico 5585,"1149,66",100,Software
RAM v5586,Lote tecnologico 5586,"1488,18",12,Servicios
Monitor v5587,Lote tecnologico 5587,"781,27",84,Servicios
SSD v5588,Lote tecnologico 5588,612,184,Hardware
Mouse v5589,Lote tecnologico 5589,"1376,33",122,Hardware
Monitor v5590,Lote tecnologico 5590,"1269,78",143,Licencias
Monitor v5591,Lote tecnologico 5591,"763,01",95,Licencias
Mouse v5592,Lote tecnologico 5592,"1363,85",69,Servicios
Monitor v5593,Lote tecnologico 5593,"318,12",69,Software
SSD v5594,Lote tecnologico 5594,"127,26",74,Licencias
Monitor v5595,Lote tecnologico 5595,"906,76",117,Servicios
Laptop v5596,Lote tecnologico 5596,"1069,9",169,Hardware
Teclado v5597,Lote tecnologico 5597,"278,48",115,Licencias
Monitor v5598,Lote tecnologico 5598,"434,89",78,Software
Teclado v5599,Lote tecnologico 5599,"1055,23",197,Licencias
Monitor v5600,Lote tecnologico 5600,"725,43",3,Licencias
Laptop v5601,Lote tecnologico 5601,"1430,64",190,Licencias
SSD v5602,Lote tecnologico 5602,"674,63",104,Servicios
Monitor v5603,Lote tecnologico 5603,"377,69",80,Hardware
Laptop v5604,Lote tecnologico 5604,"344,78",181,Servicios
Teclado v5605,Lote tecnologico 5605,"1428,41",65,Hardware
Monitor v5606,Lote tecnologico 5606,"174,89",145,Hardware
Laptop v5607,Lote tecnologico 5607,"578,35",91,Hardware
RAM v5608,Lote tecnologico 5608,"236,67",143,Licencias
SSD v5609,Lote tecnologico 5609,"1357,27",26,Hardware
Teclado v5610,Lote tecnologico 5610,"1317,64",181,Licencias
Laptop v5611,Lote tecnologico 5611,"314,46",11,Hardware
Laptop v5612,Lote tecnologico 5612,"396,98",2,Servicios
Laptop v5613,Lote tecnologico 5613,"1272,83",148,Servicios
Laptop v5614,Lote tecnologico 5614,"533,79",199,Licencias
RAM v5615,Lote tecnologico 5615,"431,73",169,Hardware
RAM v5616,Lote tecnologico 5616,"1277,25",40,Servicios
Monitor v5617,Lote tecnologico 5617,"768,23",172,Licencias
RAM v5618,Lote tecnologico 5618,"649,71",22,Hardware
RAM v5619,Lote tecnologico 5619,"1127,42",40,Software
Laptop v5620,Lote tecnologico 5620,"1190,63",47,Servicios
SSD v5621,Lote tecnologico 5621,1448,164,Servicios
SSD v5622,Lote tecnologico 5622,"923,51",155,Software
Monitor v5623,Lote tecnologico 5623,"804,39",169,Servicios
Teclado v5624,Lote tecnologico 5624,"455,44",38,Licencias
Monitor v5625,Lote tecnologico 5625,"160,69",64,Servicios
SSD v5626,Lote tecnologico 5626,"577,1",102,Servicios
Monitor v5627,Lote tecnologico 5627,"1387,44",101,Hardware
Laptop v5628,Lote tecnologico 5628,"608,64",113,Licencias
Teclado v5629,Lote tecnologico 5629,"1147,49",79,Software
RAM v5630,Lote tecnologico 5630,"1018,33",144,Hardware
Teclado v5631,Lote tecnologico 5631,"124,02",188,Servicios
Teclado v5632,Lote tecnologico 5632,"353,37",79,Licencias
Laptop v5633,Lote tecnologico 5633,"385,14",3,Servicios
Mouse v5634,Lote tecnologico 5634,"676,9",46,Servicios
Laptop v5635,Lote tecnologico 5635,"1406,21",147,Hardware
Monitor v5636,Lote tecnologico 5636,"1377,99",100,Licencias
Mouse v5637,Lote tecnologico 5637,"1179,03",14,Software
Teclado v5638,Lote tecnologico 5638,"588,19",93,Hardware
RAM v5639,Lote tecnologico 5639,"754,72",81,Licencias
Mouse v5640,Lote tecnologico 5640,"1120,61",132,Licencias
Teclado v5641,Lote tecnologico 5641,"574,21",141,Hardware
Mouse v5642,Lote tecnologico 5642,"1255,45",139,Servicios
Mouse v5643,Lote tecnologico 5643,"381,88",117,Hardware
Monitor v5644,Lote tecnologico 5644,"997,87",35,Servicios
Teclado v5645,Lote tecnologico 5645,"654,17",60,Servicios
Laptop v5646,Lote tecnologico 5646,"221,05",118,Servicios
Teclado v5647,Lote tecnologico 5647,"103,89",57,Hardware
Monitor v5648,Lote tecnologico 5648,"733,24",60,Servicios
RAM v5649,Lote tecnologico 5649,"778,97",57,Licencias
Mouse v5650,Lote tecnologico 5650,"911,46",26,Servicios
Laptop v5651,Lote tecnologico 5651,"132,9",152,Licencias
SSD v5652,Lote tecnologico 5652,"1176,32",197,Hardware
RAM v5653,Lote tecnologico 5653,"1460,21",150,Licencias
Monitor v5654,Lote tecnologico 5654,"1141,98",195,Software
Laptop v5655,Lote tecnologico 5655,"362,01",39,Software
Mouse v5656,Lote tecnologico 5656,"1444,29",31,Hardware
Monitor v5657,Lote tecnologico 5657,"1418,98",13,Hardware
SSD v5658,Lote tecnologico 5658,"153,09",20,Licencias
Laptop v5659,Lote tecnologico 5659,"1254,96",8,Licencias
SSD v5660,Lote tecnologico 5660,"1097,13",145,Software
RAM v5661,Lote tecnologico 5661,"195,01",50,Licencias
RAM v5662,Lote tecnologico 5662,"327,82",86,Software
Mouse v5663,Lote tecnologico 5663,"272,48",150,Software
Teclado v5664,Lote tecnologico 5664,"801,53",123,Servicios
Mouse v5665,Lote tecnologico 5665,"580,44",194,Hardware
Monitor v5666,Lote tecnologico 5666,"1002,68",128,Licencias
SSD v5667,Lote tecnologico 5667,"907,52",198,Servicios
Teclado v5668,Lote tecnologico 5668,"618,98",196,Software
RAM v5669,Lote tecnologico 5669,"1035,61",183,Servicios
SSD v5670,Lote tecnologico 5670,"814,65",127,Software
SSD v5671,Lote tecnologico 5671,"493,22",44,Servicios
Mouse v5672,Lote tecnologico 5672,"102,64",46,Servicios
Mouse v5673,Lote tecnologico 5673,"178,13",144,Hardware
Monitor v5674,Lote tecnologico 5674,"156,01",59,Software
Monitor v5675,Lote tecnologico 5675,"1087,48",91,Hardware
Teclado v5676,Lote tecnologico 5676,"459,33",117,Hardware
Laptop v5677,Lote tecnologico 5677,"556,19",67,Licencias
Teclado v5678,Lote tecnologico 5678,"1039,18",4,Hardware
Teclado v5679,Lote tecnologico 5679,"93,6",121,Servicios
Monitor v5680,Lote tecnologico 5680,"273,39",182,Servicios
Laptop v5681,Lote tecnologico 5681,"1450,62",6,Licencias
Teclado v5682,Lote tecnologico 5682,"248,5",51,Hardware
Laptop v5683,Lote tecnologico 5683,"75,44",94,Servicios
Monitor v5684,Lote tecnologico 5684,"539,43",72,Software
Mouse v5685,Lote tecnologico 5685,"762,8",138,Servicios
RAM v5686,Lote tecnologico 5686,1092,57,Hardware
Mouse v5687,Lote tecnologico 5687,"923,85",48,Licencias
Teclado v5688,Lote tecnologico 5688,"1490,03",50,Hardware
RAM v5689,Lote tecnologico 5689,"1401,27",44,Software
Laptop v5690,Lote tecnologico 5690,"349,77",61,Software
Mouse v5691,Lote tecnologico 5691,"1171,4",113,Hardware
RAM v5692,Lote tecnologico 5692,"653,64",129,Servicios
SSD v5693,Lote tecnologico 5693,"677,43",160,Hardware
Teclado v5694,Lote tecnologico 5694,"502,47",140,Hardware
SSD v5695,Lote tecnologico 5695,"193,61",175,Hardware
Monitor v5696,Lote tecnologico 5696,"101,9",124,Software
Monitor v5697,Lote tecnologico 5697,"930,34",55,Licencias
Teclado v5698,Lote tecnologico 5698,"597,92",139,Servicios
RAM v5699,Lote tecnologico 5699,"1181,44",23,Licencias
Teclado v5700,Lote tecnologico 5700,"716,26",95,Hardware
RAM v5701,Lote tecnologico 5701,"382,09",37,Licencias
SSD v5702,Lote tecnologico 5702,"784,58",13,Software
Monitor v5703,Lote tecnologico 5703,"719,1",44,Licencias
SSD v5704,Lote tecnologico 5704,"795,47",153,Hardware
RAM v5705,Lote tecnologico 5705,"375,51",132,Hardware
SSD v5706,Lote tecnologico 5706,"982,6",118,Hardware
Monitor v5707,Lote tecnologico 5707,"414,51",64,Servicios
Laptop v5708,Lote tecnologico 5708,"980,35",142,Hardware
Mouse v5709,Lote tecnologico 5709,"1470,3",45,Licencias
Laptop v5710,Lote tecnologico 5710,"124,01",10,Hardware
RAM v5711,Lote tecnologico 5711,"383,38",161,Servicios
Laptop v5712,Lote tecnologico 5712,"974,09",2,Software
SSD v5713,Lote tecnologico 5713,"1365,33",118,Hardware
RAM v5714,Lote tecnologico 5714,"1097,81",125,Hardware
Mouse v5715,Lote tecnologico 5715,"52,91",97,Hardware
Laptop v5716,Lote tecnologico 5716,"683,87",126,Licencias
Mouse v5717,Lote tecnologico 5717,"794,19",74,Licencias
Mouse v5718,Lote tecnologico 5718,"646,67",19,Hardware
RAM v5719,Lote tecnologico 5719,"487,12",154,Hardware
SSD v5720,Lote tecnologico 5720,"855,96",98,Servicios
Monitor v5721,Lote tecnologico 5721,"923,66",148,Servicios
Mouse v5722,Lote tecnologico 5722,"1173,2",103,Licencias
Laptop v5723,Lote tecnologico 5723,"1327,6",60,Servicios
RAM v5724,Lote tecnologico 5724,"184,88",190,Hardware
Monitor v5725,Lote tecnologico 5725,"110,46",39,Servicios
SSD v5726,Lote tecnologico 5726,"993,66",192,Servicios
Monitor v5727,Lote tecnologico 5727,"879,45",158,Software
SSD v5728,Lote tecnologico 5728,"64,99",96,Licencias
Laptop v5729,Lote tecnologico 5729,"70,39",184,Servicios
Monitor v5730,Lote tecnologico 5730,"1429,09",84,Servicios
RAM v5731,Lote tecnologico 5731,"587,93",10,Servicios
RAM v5732,Lote tecnologico 5732,"473,55",31,Hardware
SSD v5733,Lote tecnologico 5733,"499,18",33,Software
Laptop v5734,Lote tecnologico 5734,"704,26",53,Software
SSD v5735,Lote tecnologico 5735,"326,57",29,Software
SSD v5736,Lote tecnologico 5736,"268,22",56,Licencias
Laptop v5737,Lote tecnologico 5737,"1477,03",129,Software
SSD v5738,Lote tecnologico 5738,"1181,82",125,Licencias
RAM v5739,Lote tecnologico 5739,"470,05",157,Licencias
Teclado v5740,Lote tecnologico 5740,"1312,21",116,Hardware
Laptop v5741,Lote tecnologico 5741,"1131,68",122,Hardware
Laptop v5742,Lote tecnologico 5742,"457,82",142,Hardware
SSD v5743,Lote tecnologico 5743,"93,55",194,Hardware
Mouse v5744,Lote tecnologico 5744,"1392,27",81,Hardware
RAM v5745,Lote tecnologico 5745,"694,53",135,Licencias
Teclado v5746,Lote tecnologico 5746,"1358,87",81,Servicios
Mouse v5747,Lote tecnologico 5747,"1127,91",87,Servicios
Monitor v5748,Lote tecnologico 5748,"182,45",41,Software
RAM v5749,Lote tecnologico 5749,"895,74",50,Servicios
SSD v5750,Lote tecnologico 5750,"1076,22",26,Hardware
Teclado v5751,Lote tecnologico 5751,"292,41",30,Software
Mouse v5752,Lote tecnologico 5752,"582,61",166,Servicios
RAM v5753,Lote tecnologico 5753,"701,8",177,Servicios
Laptop v5754,Lote tecnologico 5754,"1017,15",184,Licencias
SSD v5755,Lote tecnologico 5755,"152,52",61,Hardware
SSD v5756,Lote tecnologico 5756,"149,19",121,Software
Monitor v5757,Lote tecnologico 5757,"1161,17",72,Software
Teclado v5758,Lote tecnologico 5758,"689,15",184,Licencias
SSD v5759,Lote tecnologico 5759,"1138,85",118,Servicios
SSD v5760,Lote tecnologico 5760,"875,58",18,Licencias
Monitor v5761,Lote tecnologico 5761,"772,85",76,Licencias
RAM v5762,Lote tecnologico 5762,"858,64",83,Licencias
Teclado v5763,Lote tecnologico 5763,"1432,36",181,Licencias
Mouse v5764,Lote tecnologico 5764,"853,83",184,Servicios
Monitor v5765,Lote tecnologico 5765,"1179,11",141,Software
Teclado v5766,Lote tecnologico 5766,"595,19",62,Software
Mouse v5767,Lote tecnologico 5767,"440,14",21,Servicios
RAM v5768,Lote tecnologico 5768,"1217,14",143,Licencias
Teclado v5769,Lote tecnologico 5769,"464,56",6,Hardware
Monitor v5770,Lote tecnologico 5770,"1451,3",156,Software
Mouse v5771,Lote tecnologico 5771,"1367,94",146,Hardware
Mouse v5772,Lote tecnologico 5772,"1193,92",15,Hardware
Mouse v5773,Lote tecnologico 5773,"690,77",66,Servicios
Teclado v5774,Lote tecnologico 5774,"1026,24",184,Licencias
RAM v5775,Lote tecnologico 5775,"1347,59",83,Licencias
Teclado v5776,Lote tecnologico 5776,"586,2",93,Software
SSD v5777,Lote tecnologico 5777,"464,67",89,Licencias
Teclado v5778,Lote tecnologico 5778,"534,61",64,Servicios
Mouse v5779,Lote tecnologico 5779,"1213,72",116,Software
Monitor v5780,Lote tecnologico 5780,"101,32",30,Servicios
Monitor v5781,Lote tecnologico 5781,"865,58",71,Servicios
Laptop v5782,Lote tecnologico 5782,"919,07",112,Software
RAM v5783,Lote tecnologico 5783,"183,08",37,Licencias
Mouse v5784,Lote tecnologico 5784,"53,57",197,Software
Monitor v5785,Lote tecnologico 5785,"369,53",80,Software
Laptop v5786,Lote tecnologico 5786,"839,87",24,Software
Laptop v5787,Lote tecnologico 5787,"860,93",55,Software
Laptop v5788,Lote tecnologico 5788,"1480,06",122,Software
Teclado v5789,Lote tecnologico 5789,444,127,Licencias
Laptop v5790,Lote tecnologico 5790,"121,17",111,Software
Laptop v5791,Lote tecnologico 5791,"1453,04",193,Software
Laptop v5792,Lote tecnologico 5792,"442,82",45,Hardware
RAM v5793,Lote tecnologico 5793,"248,64",21,Software
Monitor v5794,Lote tecnologico 5794,"1471,99",105,Hardware
RAM v5795,Lote tecnologico 5795,"197,64",142,Software
Teclado v5796,Lote tecnologico 5796,"1172,97",193,Licencias
SSD v5797,Lote tecnologico 5797,"539,54",178,Software
Mouse v5798,Lote tecnologico 5798,"1084,81",184,Licencias
Monitor v5799,Lote tecnologico 5799,"841,47",22,Licencias
Mouse v5800,Lote tecnologico 5800,"761,33",42,Hardware
Monitor v5801,Lote tecnologico 5801,"1133,27",170,Hardware
Teclado v5802,Lote tecnologico 5802,"1475,08",105,Software
Mouse v5803,Lote tecnologico 5803,"757,55",47,Software
SSD v5804,Lote tecnologico 5804,"282,52",193,Hardware
Monitor v5805,Lote tecnologico 5805,"1164,51",35,Licencias
Monitor v5806,Lote tecnologico 5806,"758,55",16,Software
Teclado v5807,Lote tecnologico 5807,"416,04",65,Servicios
Mouse v5808,Lote tecnologico 5808,"300,45",67,Servicios
SSD v5809,Lote tecnologico 5809,"589,68",4,Servicios
Laptop v5810,Lote tecnologico 5810,"88,91",79,Hardware
SSD v5811,Lote tecnologico 5811,"289,55",38,Licencias
Teclado v5812,Lote tecnologico 5812,"625,76",85,Servicios
RAM v5813,Lote tecnologico 5813,"770,26",113,Licencias
RAM v5814,Lote tecnologico 5814,"1368,34",90,Servicios
Mouse v5815,Lote tecnologico 5815,"409,97",154,Hardware
Monitor v5816,Lote tecnologico 5816,"343,9",159,Software
Laptop v5817,Lote tecnologico 5817,"964,82",10,Software
Mouse v5818,Lote tecnologico 5818,"1034,56",106,Hardware
RAM v5819,Lote tecnologico 5819,"1407,28",155,Servicios
Monitor v5820,Lote tecnologico 5820,"1481,31",0,Licencias
Monitor v5821,Lote tecnologico 5821,"746,93",116,Software
Monitor v5822,Lote tecnologico 5822,"1472,07",37,Hardware
Mouse v5823,Lote tecnologico 5823,"1121,9",41,Licencias
Laptop v5824,Lote tecnologico 5824,"1265,04",123,Servicios
Monitor v5825,Lote tecnologico 5825,"1326,07",68,Hardware
Monitor v5826,Lote tecnologico 5826,"534,43",127,Hardware
Monitor v5827,Lote tecnologico 5827,"948,83",94,Servicios
Monitor v5828,Lote tecnologico 5828,853,178,Servicios
SSD v5829,Lote tecnologico 5829,"167,14",199,Licencias
Mouse v5830,Lote tecnologico 5830,"811,53",165,Licencias
Teclado v5831,Lote tecnologico 5831,"326,11",54,Licencias
Laptop v5832,Lote tecnologico 5832,"1386,93",73,Hardware
RAM v5833,Lote tecnologico 5833,"1178,99",145,Licencias
Teclado v5834,Lote tecnologico 5834,"61,98",161,Licencias
RAM v5835,Lote tecnologico 5835,"1194,43",127,Servicios
